__run_id,cpu_governor,load_type,load_level,experimental_condition,total_application_energy,total_machine_energy,DRAM_ENERGY (J),PACKAGE_ENERGY (J),media_service_energy_joules,home_timeline_service_energy_joules,compose_post_service_energy_joules,throughput,latency_p50,latency_p90,latency_p95,latency_p99,run_time,cpu_usage_mean,cpu_freq_mean,memory_utilization,USED_MEMORY,TOTAL_MEMORY
run_12_repetition_2,powersave,home_timeline,low,powersave_home_timeline_low,27.1,3194.354248046904,466.9208984375291,2727.433349609375,0,27.1,0,0.07236621308804117,14,17,17,18,121.3581850528717,7.385823147494562,799.59375,0.12947280609682485,52349264041.256195,404326326272
run_39_repetition_13,conservative,home_timeline,low,conservative_home_timeline_low,38.89,3255.5900268554683,489.5645751953125,2766.025451660156,0,38.89,0,0.07157441430770364,14,17,18,18,120.68902087211607,7.013987063176254,983.4375,0.12950201045530452,52361072132.23141,404326326272
run_8_repetition_4,performance,compose_post,high,performance_compose_post_high,233.05,7681.939819335996,2259.019775390683,5422.9200439453125,6.79,63.06,163.2,0.00164435181502972,410,1300,1700,2400,120.5985872745514,31.409692829120754,2765.84375,0.12940658606396566,52322489538.64463,404326326272
run_42_repetition_11,conservative,compose_post,low,conservative_compose_post_low,262.40999999999997,6092.73553466794,1601.4288940429396,4491.306640625,10.94,97.75,153.72,0.00739190815907799,140,150,160,170,120.69907975196838,33.84169795485753,890.46875,0.1295370712076448,52375248117.421486,404326326272
run_49_repetition_14,schedutil,home_timeline,medium,schedutil_home_timeline_medium,36.28,3131.621887207002,480.9395751952834,2650.6823120117188,0,36.27,0.01,0.0139936940855737,69,87,110,140,120.85514116287231,8.261179631929998,1680.5,0.12974881044630687,52460859865.91736,404326326272
run_11_repetition_13,powersave,media,high,powersave_media_high,247.95,4858.537170410127,1459.3319702148146,3399.2052001953125,7.39,65.02,175.54,0.00387512419334659,160,280,310,4700,122.3920123577118,50.800277160677496,799.8125,0.13002729136662358,52573457033.36585,404326326272
run_24_repetition_8,userspace,compose_post,low,userspace_compose_post_low,424.84999999999997,4966.627868652373,1424.363769531279,3542.2640991210938,13.8,111.77,299.28,0.00385086128269716,250,300,310,350,121.35114526748656,55.54685106753442,799.625,0.13087314957279267,52915459774.41322,404326326272
run_42_repetition_10,conservative,compose_post,low,conservative_compose_post_low,263.26,6038.006286621094,1490.7520751953125,4547.254211425781,7.67,52.01,203.58,0.00789073341811907,130,140,150,150,120.71690368652344,34.01498289129213,914.15625,0.13096356660086617,52952017759.20661,404326326272
run_34_repetition_10,ondemand,compose_post,medium,ondemand_compose_post_medium,247.86,7224.7210693359375,2102.2493896484375,5122.4716796875,7.01,82.16,158.69,0.00313755920450057,330,440,470,590,120.6359724998474,35.38557380778053,1323.78125,0.13103824093897265,52982210560,404326326272
run_22_repetition_2,userspace,home_timeline,medium,userspace_home_timeline_medium,44.16,3252.1566772460938,507.78179931640625,2744.3748779296875,0,44.16,0,0.01391767223866186,69,87,110,130,121.51462006568909,9.758588538795221,950.75,0.1311796321135,53039378734.16393,404326326272
run_49_repetition_0,schedutil,home_timeline,medium,schedutil_home_timeline_medium,32.339999999999996,3124.0696411132812,469.8463745117187,2654.2232666015625,0.01,32.33,0,0.01402974561294603,69,87,110,130,120.76662373542786,8.193326974226053,1696.875,0.13121322102921357,53052959617.05785,404326326272
run_12_repetition_11,powersave,home_timeline,low,powersave_home_timeline_low,38.62,3226.8338012695167,471.22711181637715,2755.6066894531396,0,38.62,0,0.0741578575495095,13,17,17,18,121.35548734664916,7.627616911225754,799.59375,0.13126431736944644,53073619212.59016,404326326272
run_40_repetition_14,conservative,home_timeline,medium,conservative_home_timeline_medium,33.02,3173.317993164048,480.7272949218459,2692.590698242202,0,33.02,0,0.0140058295003606,69,87,100,130,120.95310258865356,8.080389415005559,968.71875,0.13120304005230257,53048843180.065575,404326326272
run_22_repetition_6,userspace,home_timeline,medium,userspace_home_timeline_medium,24.68,3863.988525390625,983.232727050752,2880.755798339873,0,24.68,0,0.0139481646912619,69,87,110,130,121.49057054519652,9.248639037725747,934.125,0.13129287447353133,53085165601.57377,404326326272
run_1_repetition_2,performance,media,medium,performance_media_medium,213.82999999999998,6309.705017089844,1865.7962646484375,4443.908752441406,5.43,55.18,153.22,0.00644455766530394,140,220,250,280,120.7721781730652,20.96015632300338,2807.71875,0.13139086006459555,53124783755.63636,404326326272
run_35_repetition_14,ondemand,compose_post,high,ondemand_compose_post_high,215.45999999999998,7461.945739746094,2259.0972900390625,5202.848449707031,7.39,64.47,143.6,0.00154336639250853,410,1400,2100,2600,120.72085642814636,34.50447864419481,1003.46875,0.13194023125139673,53346908989.35537,404326326272
run_12_repetition_3,powersave,home_timeline,low,powersave_home_timeline_low,34.15,3266.0372314453125,505.68011474609375,2760.3571166992188,0,34.15,0,0.07387005915830738,13,17,17,18,121.38123774528503,7.5957431742371835,799.71875,0.13208480016758564,53405362008.13115,404326326272
run_12_repetition_13,powersave,home_timeline,low,powersave_home_timeline_low,30.22,3237.270019531279,497.74322509768535,2739.5267944335938,0,30.22,0,0.07212494999851013,14,17,18,19,121.40088033676147,7.453122786490519,799.5625,0.1321849728598493,53445864464.78689,404326326272
run_17_repetition_11,powersave,compose_post,high,powersave_compose_post_high,373.58,5428.153564453096,1691.074523925752,3737.079040527344,8.84,169.92,194.82,2.1599397408503e-4,4900,7200,7500,7900,121.39976978302002,69.76128799144604,799.65625,0.13203091067492986,53383573067.540985,404326326272
run_29_repetition_4,ondemand,media,high,ondemand_media_high,194.69,5891.76531982419,1654.1499633789062,4237.615356445283,5.95,48.91,139.83,0.00530572399100297,160,250,300,750,121.49971437454224,24.323626348473976,1270.78125,0.13223985936960755,53468056525.63934,404326326272
run_2_repetition_8,performance,media,high,performance_media_high,177.05,6375.01629638669,1897.595642089844,4477.420654296846,5.57,50.33,121.15,0.00534106736624871,150,250,290,750,121.6160569190979,20.452323329131133,2695.03125,0.13280746244331734,53697553391.21311,404326326272
run_9_repetition_0,powersave,media,low,powersave_media_low,252.83,5067.201904296846,1566.5260620117188,3500.675842285127,8.4,75.84,168.59,0.08613992105192864,11,16,18,23,121.34400415420532,44.83569713466423,799.78125,0.1334191374765713,53944869710.28099,404326326272
run_51_repetition_6,schedutil,compose_post,low,schedutil_compose_post_low,243.40000000000003,6476.174438476533,1688.9015502929396,4787.272888183594,9.51,66.93,166.96,0.00846807167172786,120,130,140,140,120.57603597640993,29.555295881422712,1596.625,0.13409501907798035,54218146435.17355,404326326272
run_4_repetition_3,performance,home_timeline,medium,performance_home_timeline_medium,12.35,4490.692260742217,1121.058105468779,3369.6341552734375,0,12.35,0,0.01401961376194615,69,88,100,130,120.74189829826356,3.9210496029146946,2740.625,0.13423722245134792,54275643002.71075,404326326272
run_44_repetition_14,conservative,compose_post,high,conservative_compose_post_high,280.23,6607.232788085908,1650.8295288085646,4956.403259277344,9.05,59.51,211.67,0.00155623096937688,430,1300,1800,2700,120.80740451812744,37.12670913203197,993.53125,0.13413551551826064,54234520212.099174,404326326272
run_31_repetition_2,ondemand,home_timeline,medium,ondemand_home_timeline_medium,18.22,3316.7891845703125,548.60235595703125,2768.1868286132812,0,18.22,0,0.0139609488746543,69,88,110,140,120.79801750183104,6.130016169934111,1133.71875,0.13429452971415953,54298813837.75207,404326326272
run_40_repetition_12,conservative,home_timeline,medium,conservative_home_timeline_medium,31.64,3219.060729980498,514.6557006835935,2704.405029296904,0,31.64,0,0.01400763928766002,69,87,100,130,120.898540019989,8.19803768665087,899.96875,0.13433113192942459,54313613076.9836,404326326272
run_5_repetition_1,performance,home_timeline,high,performance_home_timeline_high,12.42,4585.806701660155,1127.2102050781243,3458.5964965820312,0,12.42,0,0.01264427460063622,72,91,130,160,121.08526706695557,5.541443253561976,2774.78125,0.1342906435855287,54297242573.63934,404326326272
run_29_repetition_12,ondemand,media,high,ondemand_media_high,176.65,5926.1055908203125,1701.2088623046875,4224.896728515625,5.25,50.88,120.52,0.00520070056220672,160,260,300,760,121.70879197120668,23.48613393990719,1106.71875,0.13430023286895099,54301119773.37705,404326326272
run_4_repetition_14,performance,home_timeline,medium,performance_home_timeline_medium,11.14,4462.128715722676,1124.0028076171875,3338.1259081054886,0,11.14,0,0.01385718843598573,70,89,110,140,120.76682353019714,3.762609747184579,2594.25,0.1347643421043235,54488771355.504135,404326326272
run_38_repetition_6,conservative,media,high,conservative_media_high,258.68,5192.412353515625,1333.6143188476562,3858.7980346679688,6.02,43.95,208.71,0.00527345970528517,160,260,300,760,121.80654644966124,28.803354740020687,902.65625,0.13472613354800345,54473322630.29508,404326326272
run_5_repetition_7,performance,home_timeline,high,performance_home_timeline_high,15.03,4610.535034179686,1150.399597167967,3460.1354370117188,0,15.03,0,0.01269328779251586,72,91,130,160,121.10802745819092,5.6326634401272315,2759.5625,0.13521821533715445,54672284252.327866,404326326272
run_45_repetition_14,schedutil,media,low,schedutil_media_low,165,7236.085998535151,2308.3714599609357,4927.714538574215,6.65,56.07,102.28,0.06820797661761396,14,21,23,27,120.58738946914671,19.233169059800215,1739.65625,0.1353213091888487,54713967810.64463,404326326272
run_50_repetition_5,schedutil,home_timeline,high,schedutil_home_timeline_high,25.75,3428.515563964842,610.8947753906232,2817.6207885742188,0,25.75,0,0.01269428336765208,71,90,130,160,121.20453453063963,9.738897298569563,1673.21875,0.13558157986844138,54819202098.36066,404326326272
run_48_repetition_13,schedutil,home_timeline,low,schedutil_home_timeline_low,44.75,3234.164672851563,482.6364135742187,2751.528259277344,0,44.75,0,0.07410551931825415,13,17,17,18,120.61323857307434,7.084586037599966,1629.75,0.13557291946018363,54815700467.305786,404326326272
run_17_repetition_0,powersave,compose_post,high,powersave_compose_post_high,471.8,5474.2462158203125,1725.3472900390625,3748.89892578125,10.1,144.9,316.8,2.018733133588e-4,5400,7500,7800,8400,121.44640231132507,70.27872969237629,799.75,0.13550787998557695,54789403295.47541,404326326272
run_20_repetition_13,userspace,media,high,userspace_media_high,329.13,4855.705261230469,1474.6807250976562,3381.0245361328125,10.35,93.28,225.5,0.00382543454607303,150,270,300,5300,122.36911702156068,53.02712025261315,799.5625,0.13581785390642284,54914733912.13115,404326326272
run_25_repetition_1,userspace,compose_post,medium,userspace_compose_post_medium,492.68,5497.96923828125,1710.0333862304688,3787.935852050781,12.64,203.96,276.08,0.00198098532543896,510,590,610,650,121.39660048484802,69.29446844365752,799.9375,0.13654897226890836,55210344313.70492,404326326272
run_18_repetition_10,userspace,media,low,userspace_media_low,302.69,5074.570007324219,1575.2656860351562,3499.3043212890625,12.79,78.12,211.78,0.08226770997438033,11,17,19,24,121.36834573745728,44.99094862811083,799.625,0.13687815434635145,55343441293.75207,404326326272
run_14_repetition_11,powersave,home_timeline,high,powersave_home_timeline_high,33.04,3411.272888183597,660.1087646484411,2751.164123535156,0,33.04,0,0.01048348362129059,71,90,130,190,121.92233061790466,18.453897453875086,799.6875,0.1374787790261418,55586289664,404326326272
run_13_repetition_0,powersave,home_timeline,medium,powersave_home_timeline_medium,32.27,3165.700439453125,524.2808837890625,2641.4195556640625,0,32.27,0,0.01385165044962848,69,87,110,130,121.55556774139404,10.994918542685078,799.84375,0.1374510389164162,55575073607.34426,404326326272
run_5_repetition_11,performance,home_timeline,high,performance_home_timeline_high,15.51,4581.427490234375,1140.4749755859375,3440.9525146484375,0,15.51,0,0.01269726779766244,71,90,130,160,121.02447962760924,6.008453667271604,2697,0.13750849396672235,55598304196.76033,404326326272
run_30_repetition_13,ondemand,home_timeline,low,ondemand_home_timeline_low,16.86,3224.514343261737,456.16198730469114,2768.352355957046,0,16.86,0,0.07432740195807168,13,17,17,17,120.578941822052,5.4929928440015665,1168.71875,0.13739715810071282,55553288175.07438,404326326272
run_28_repetition_11,ondemand,media,medium,ondemand_media_medium,202.72,6246.74780273436,1970.3645629882812,4276.383239746079,6.96,52.88,142.88,0.00630697321156037,150,220,260,290,120.92533040046692,23.404952598504785,1073.9375,0.13771798399850715,55683006531.70248,404326326272
run_8_repetition_14,performance,compose_post,high,performance_compose_post_high,226.91000000000003,7830.32177734375,2319.979553222656,5510.342224121094,7.73,56.41,162.77,0.0016102869698442,430,1200,1700,2400,120.57711219787598,32.16170287387799,2737.96875,0.13823573852838256,55892348318.67769,404326326272
run_49_repetition_5,schedutil,home_timeline,medium,schedutil_home_timeline_medium,34.31,3156.083923339829,496.2013549804687,2659.8825683593604,0,34.31,0,0.01401110623341267,69,87,110,130,120.73417830467224,8.435284510208682,1617.375,0.1383833511333576,55952031980.95868,404326326272
run_0_repetition_4,performance,media,low,performance_media_low,175.15,7859.967285156265,2393.3328247070312,5466.634460449233,6.78,38.9,129.47,0.06599433356226718,15,21,23,29,120.53410768508913,20.338905919081533,2703.875,0.1384533743477395,55980344209.983475,404326326272
run_37_repetition_5,conservative,media,medium,conservative_media_medium,216.59000000000003,5373.9671630859375,1363.7806396484375,4010.1865234375,5.27,52.21,159.11,0.00649779404409526,140,220,250,290,120.9563295841217,28.437346322248217,1008.0625,0.1388976327610777,56159969582.16393,404326326272
run_18_repetition_1,userspace,media,low,userspace_media_low,336.27,6944.669921874993,2394.0883789062427,4550.58154296875,12.2,90.14,233.93,0.07985639175305932,12,17,19,25,121.32774472236632,40.000083192923405,866.875,0.14004866629551138,56625362742.55738,404326326272
run_14_repetition_2,powersave,home_timeline,high,powersave_home_timeline_high,43.82,3388.6454467773438,640.30096435546875,2748.344482421875,0,43.82,0,0.01036900580310465,71,90,130,180,121.83232855796814,18.601502680723534,799.625,0.14040718133959734,56770319813.2459,404326326272
run_24_repetition_6,userspace,compose_post,low,userspace_compose_post_low,452.4,5339.042236328132,1668.9558105468825,3670.08642578125,12.87,116.71,322.82,0.00347100589766157,270,340,360,370,121.3561179637909,56.21609731789769,799.625,0.14026356308497026,56712251171.96694,404326326272
run_4_repetition_13,performance,home_timeline,medium,performance_home_timeline_medium,16.57,4591.879943847656,1180.662353515625,3411.2175903320312,0,16.55,0.02,0.01402917724082497,69,88,110,130,120.72232174873352,4.123071472660815,2798.71875,0.14049467773596694,56805696909.75207,404326326272
run_29_repetition_13,ondemand,media,high,ondemand_media_high,195.5,6419.535827636719,2000.794189453125,4418.741638183594,6.72,50.38,138.4,0.0052659582603384,160,250,300,760,121.6169593334198,23.62122700155759,1215.15625,0.14087321255903984,56958748504.13115,404326326272
run_30_repetition_10,ondemand,home_timeline,low,ondemand_home_timeline_low,24.509999999999998,3175.183044433623,412.7069091796875,2762.4761352539354,0,24.49,0.02,0.0741374113729225,13,17,17,18,120.61348223686218,5.54337798080538,1038.59375,0.14142742772107725,57182832284.56198,404326326272
run_19_repetition_8,userspace,media,medium,userspace_media_medium,415.15,5343.0018310546875,1445.8078002929688,3897.1940307617183,12.64,75.25,327.26,0.00697191481235806,130,210,240,300,121.58812379837036,43.46925662042664,882.53125,0.14160955465342365,57256470998.03278,404326326272
run_51_repetition_2,schedutil,compose_post,low,schedutil_compose_post_low,243.39,7047.130676269568,1896.2521972656325,5150.878479003935,9.34,55.74,178.31,0.00806682129407075,120,150,160,160,120.5760941505432,30.68083786223977,1744.78125,0.14219282624919605,57492303059.57025,404326326272
run_7_repetition_5,performance,compose_post,medium,performance_compose_post_medium,232.69,7941.6021728515625,2347.3165893554688,5594.285583496094,7.81,80.85,144.03,0.00321535163407062,320,450,470,540,120.5364909172058,32.38318266439413,2831.5625,0.14226078779526033,57519781701.818184,404326326272
run_20_repetition_14,userspace,media,high,userspace_media_high,163.82999999999998,6559.090637207031,1956.7437133789065,4602.346923828125,6.39,48.14,109.3,0.00524868453779251,160,260,300,770,121.56197595596312,21.58181825377902,2749.15625,0.1424062704637096,57578604174.68852,404326326272
run_16_repetition_7,powersave,compose_post,medium,powersave_compose_post_medium,397.29,5684.4429931640625,1840.6410522460935,3843.8019409179688,16.19,104.49,276.61,0.00197704509442155,510,610,640,670,121.40279459953308,69.13415660391576,799.75,0.14286087181664542,57762411469.63934,404326326272
run_24_repetition_13,userspace,compose_post,low,userspace_compose_post_low,391.33000000000004,5420.637512207031,1752.5521240234375,3668.0853881835938,16.17,119.58,255.58,0.00311006172365756,320,400,410,410,121.3516583442688,57.09125896741844,799.625,0.14287500981599005,57768127834.9752,404326326272
run_35_repetition_9,ondemand,compose_post,high,ondemand_compose_post_high,289.72,7671.313049316377,2307.541259765625,5363.771789550752,6.72,70.32,212.68,0.0015218688678367,440,1300,2100,2700,120.68137168884276,35.67934113302199,980.59375,0.1428982717138058,57777533232.661156,404326326272
run_29_repetition_0,ondemand,media,high,ondemand_media_high,205.76,6608.018554687529,2101.8651123046875,4506.153442382842,6.18,55.19,144.39,0.00527951483989577,160,260,300,750,121.642183303833,23.85658569487392,1155.96875,0.14301331421205712,57824047943.34426,404326326272
run_15_repetition_13,powersave,compose_post,low,powersave_compose_post_low,427.8,5518.394104003935,1812.5931396484375,3705.800964355498,14.44,87.05,326.31,0.00349127080325258,280,330,380,380,121.384788274765,56.36179479869602,799.78125,0.14349521259291134,58018892145.31148,404326326272
run_7_repetition_0,performance,compose_post,medium,performance_compose_post_medium,176.3,7994.031547753926,2367.814392089844,5626.217155664082,6.8,67.56,101.94,0.00310227360410347,330,440,470,540,120.5654354095459,32.28855625456892,2564.75,0.1435282751043305,58032260189.09091,404326326272
run_13_repetition_2,powersave,home_timeline,medium,powersave_home_timeline_medium,28.8,3145.9090576171875,505.9244995117187,2639.9845581054688,0,28.8,0,0.01386289714012855,69,87,110,130,121.53669214248656,10.924738890063932,799.875,0.14368210808635853,58094458913.57377,404326326272
run_26_repetition_2,userspace,compose_post,high,userspace_compose_post_high,358.82,5606.871643066406,1844.01220703125,3762.859436035156,11.43,162.29,185.1,1.7836233160051e-4,6200,8300,8600,9300,121.4603190422058,70.85307807591363,799.6875,0.14361851065137823,58068744796.327866,404326326272
run_15_repetition_3,powersave,compose_post,low,powersave_compose_post_low,372.9,5417.021911621094,1749.9425659179688,3667.079345703125,9.16,109.01,254.73,0.00320607197768672,320,370,390,440,121.35068345069884,56.20113637109003,799.6875,0.14367656929475828,58092219434.31405,404326326272
run_5_repetition_2,performance,home_timeline,high,performance_home_timeline_high,9.33,4637.832275390625,1148.8529052734375,3488.9793701171875,0,9.33,0,0.01271881199366462,71,90,130,170,121.07074999809264,5.894496397496981,2793.125,0.14387861686072467,58173912584.39344,404326326272
run_51_repetition_11,schedutil,compose_post,low,schedutil_compose_post_low,153.09,6919.896118164092,1823.584960937529,5096.3111572265625,9.67,36.51,106.91,0.00805089121166525,120,140,170,170,120.57425236701964,29.98283141600508,1741.84375,0.14374066922094508,58118136721.983475,404326326272
run_16_repetition_11,powersave,compose_post,medium,powersave_compose_post_medium,471.28999999999996,5677.742553710952,1847.207397460952,3830.53515625,16.01,145.1,310.18,0.00193192862403912,520,610,650,700,121.46640467643738,69.95235950237173,799.875,0.1438220588298309,58151044683.540985,404326326272
run_45_repetition_2,schedutil,media,low,schedutil_media_low,180.15,7834.144104003892,2396.912048339829,5437.2320556640625,7.53,53.84,118.78,0.06913465619035936,14,21,22,25,120.54921793937685,22.301404164826938,1724.78125,0.1440116616861429,58227706109.8843,404326326272
run_48_repetition_2,schedutil,home_timeline,low,schedutil_home_timeline_low,34.17,3197.8930053711083,458.12585449220205,2739.7671508789062,0,34.17,0,0.0739933433485465,13,17,17,18,120.596018075943,7.008339163808783,1738.3125,0.144484594667706,58418925364.89256,404326326272
run_47_repetition_9,schedutil,media,high,schedutil_media_high,159.32999999999998,6605.915100097642,2037.3469848632667,4568.568115234375,4.67,50.95,103.71,0.00528188738089051,160,250,300,780,121.5644907951355,23.165113374957297,1713.125,0.14442725892275013,58395743013.77049,404326326272
run_46_repetition_8,schedutil,media,medium,schedutil_media_medium,208.95,6551.839172363296,2060.392395019546,4491.44677734375,4.94,31.88,172.13,0.00649307228228265,140,220,250,290,120.85139036178587,23.365700691692094,1630.0625,0.1449450719074503,58605108435.57025,404326326272
run_39_repetition_14,conservative,home_timeline,low,conservative_home_timeline_low,29.22,3237.831176757798,484.1307373046875,2753.7004394531104,0,29.22,0,0.07404611246344235,13,17,17,18,120.69339275360107,7.227062778916857,943.5625,0.1454280929565165,58800406561.85124,404326326272
run_12_repetition_8,powersave,home_timeline,low,powersave_home_timeline_low,24.03,3215.3556518554833,487.482421875,2727.8732299804833,0,24.03,0,0.07403189201847238,13,17,17,18,121.35867524147034,7.571089917763085,799.875,0.1454220694524036,58797971100.56198,404326326272
run_20_repetition_9,userspace,media,high,userspace_media_high,308.85,5072.441711425781,1615.4380493164062,3457.003662109375,8.46,75.42,224.97,0.00339424711474809,160,280,320,6400,122.41245222091676,51.65042029357537,799.71875,0.1456860619128961,58904710202.27642,404326326272
run_17_repetition_5,powersave,compose_post,high,powersave_compose_post_high,463.31999999999994,5698.613647460952,1892.3226928710935,3806.2909545898583,11.38,133.98,317.96,1.810515523112e-4,6100,8200,8500,8900,121.42142462730408,72.03253482709653,799.75,0.14636770239983013,59180315396.19672,404326326272
run_46_repetition_13,schedutil,media,medium,schedutil_media_medium,174.52,6695.075988769517,2124.7353515625,4570.340637207017,5.6,45.72,123.2,0.00658705863558525,140,210,250,290,120.79330897331238,23.197752959225795,1655.71875,0.1465365226176733,59248573854.67769,404326326272
run_11_repetition_7,powersave,media,high,powersave_media_high,409.09999999999997,5108.8399658203125,1647.3610229492188,3461.4789428710938,9.43,105.08,294.59,0.00361097392787967,150,270,300,6200,122.208829164505,54.39361571239645,799.8125,0.1472650755023473,59543146966.03278,404326326272
run_51_repetition_10,schedutil,compose_post,low,schedutil_compose_post_low,286.06,7133.182922363281,1949.16015625,5184.022766113281,8.71,78.44,198.91,0.0075383721220754,130,170,180,180,120.55504775047302,30.73016582156939,1580.0625,0.14769884232117259,59718530310.34711,404326326272
run_26_repetition_8,userspace,compose_post,high,userspace_compose_post_high,278.5,7370.087707519546,2375.971496582046,4994.1162109375,10.4,67.32,200.78,9.4227042529961e-4,1000,1700,1900,2300,121.33975648880003,44.541820922774846,1196.21875,0.1477974252569991,59758389986.62295,404326326272
run_19_repetition_3,userspace,media,medium,userspace_media_medium,276.53,6647.672180175767,2177.8249511718604,4469.847229003906,8.07,72.66,195.8,0.00666436663978272,140,210,250,290,121.60633039474487,32.04804943037814,1273.03125,0.14846813411492826,60029575235.14754,404326326272
run_18_repetition_12,userspace,media,low,userspace_media_low,301.39,7444.328002929673,2446.019653320298,4998.308349609375,8.61,76.34,216.44,0.06887349688865227,14,21,22,27,121.18287682533264,28.638096435211047,1241.4375,0.14941817632872723,60413702313.256195,404326326272
run_27_repetition_14,ondemand,media,low,ondemand_media_low,176.95999999999998,6726.306823730512,1857.1625366211376,4869.144287109375,6.58,50.81,119.57,0.06660292588161171,15,21,23,27,120.68080353736876,25.63956990402408,1009.25,0.15033928561125015,60786131045.55372,404326326272
run_2_repetition_1,performance,media,high,performance_media_high,161.47,6471.350402832031,1913.8526611328125,4557.497741699219,4.51,41.29,115.67,0.00525423982227782,160,260,300,780,121.5411467552185,21.518197077708162,2774.53125,0.1511836060590927,61127512030.42623,404326326272
run_18_repetition_2,userspace,media,low,userspace_media_low,152,7906.7308349609375,2444.270568847656,5462.460266113281,5.64,47.87,98.49,0.06659803567331206,14,21,23,27,120.5281538963318,20.026943377734828,2827.8125,0.15185255601697198,61397986109.35537,404326326272
run_5_repetition_6,performance,home_timeline,high,performance_home_timeline_high,13.19,4678.5997314453125,1166.7766723632812,3511.8230590820312,0,13.19,0,0.01215631910900492,74,94,130,170,121.10727620124815,5.957718804921404,2783.5625,0.15220737555431066,61541448989.37705,404326326272
run_6_repetition_10,performance,compose_post,low,performance_compose_post_low,207.59000000000003,8028.91290283206,2447.9549560546875,5580.957946777373,8.47,57.04,142.08,0.00778284973698834,130,160,170,170,120.50261783599854,27.954693319399123,2787.4375,0.1520874158297495,61492946114.64463,404326326272
run_22_repetition_0,userspace,home_timeline,medium,userspace_home_timeline_medium,13.09,4609.994384765596,1199.5797729492188,3410.414611816377,0,13.09,0,0.0135297996344595,71,91,110,140,120.78010106086732,3.9506008904119425,2767.40625,0.1522560785496523,61561140892.56198,404326326272
run_29_repetition_11,ondemand,media,high,ondemand_media_high,200.94,6494.7503662109375,2044.5833740234375,4450.1669921875,6.04,55.92,138.98,0.00507829502754339,160,260,300,800,121.6206920146942,23.360353070692938,1228.6875,0.15246415350185116,61645271073.57377,404326326272
run_22_repetition_9,userspace,home_timeline,medium,userspace_home_timeline_medium,28.74,3283.6478271484084,539.2883300780959,2744.3594970703125,0,28.74,0,0.01388330533745923,69,87,110,130,121.55785369873048,10.406824929471751,930.625,0.15303146852256447,61874651471.7377,404326326272
run_37_repetition_12,conservative,media,medium,conservative_media_medium,224.85,5640.951599121065,1488.5301513671875,4152.421447753877,7.27,62.42,155.16,0.00662481600267151,140,210,250,290,120.95700716972352,28.99082441872261,905.5,0.15310148599371523,61902961378.62295,404326326272
run_17_repetition_2,powersave,compose_post,high,powersave_compose_post_high,396.82000000000005,5615.396850585908,1821.2135009765625,3794.183349609346,17.84,108.19,270.79,1.6935614540556e-4,6500,8700,8900,9600,121.43974828720091,71.72261242507423,799.78125,0.15332301228292422,61992530289.31148,404326326272
run_29_repetition_10,ondemand,media,high,ondemand_media_high,191.07,6606.541320800781,2104.4539184570312,4502.08740234375,6.26,47.35,137.46,0.00526831433578091,160,260,300,790,121.690345287323,24.319274111605072,1094.65625,0.1535865570263104,62099088367.21311,404326326272
run_27_repetition_2,ondemand,media,low,ondemand_media_low,220.13,6642.129936425743,1845.5755615234375,4796.554374902305,9.54,62.86,147.73,0.06513360552798325,15,22,23,54,120.6158299446106,25.41128452639442,1284.625,0.15426668087099346,62374080342.743805,404326326272
run_0_repetition_7,performance,media,low,performance_media_low,169.60000000000002,7977.689941406252,2503.86328125,5473.826660156252,5.71,47.1,116.79,0.06595995068096833,15,21,23,53,120.52834415435792,20.3517919053008,2825.6875,0.15473061183424797,62561659844.76033,404326326272
run_49_repetition_8,schedutil,home_timeline,medium,schedutil_home_timeline_medium,29.76,3217.6742553710938,524.7353515625,2692.9389038085938,0,29.76,0,0.01404879148517352,69,87,100,130,120.7709653377533,8.554833573435458,1807.28125,0.15505564269818456,62693078379.900826,404326326272
run_38_repetition_14,conservative,media,high,conservative_media_high,205.47000000000003,5662.506225585941,1521.6964111328125,4140.809814453129,8.25,46.67,150.55,0.00520037067614629,160,260,300,780,121.61613273620604,28.93404666126751,983.75,0.15526681765151998,62778461972.9836,404326326272
run_19_repetition_9,userspace,media,medium,userspace_media_medium,389.06,5502.645629882809,1590.6782836914062,3911.9673461914026,9.69,91.32,288.05,0.00700549807052915,130,210,240,310,121.64446091651917,44.79475818134723,870.09375,0.1561459660254084,63133924805.2459,404326326272
run_0_repetition_10,performance,media,low,performance_media_low,142.51,7955.1834716796875,2462.5364379882812,5492.647033691406,6.95,36.68,98.88,0.06564649915267388,15,22,23,27,120.54547715187071,20.054694857710032,2674.09375,0.1567438780403619,63375676373.68595,404326326272
run_26_repetition_6,userspace,compose_post,high,userspace_compose_post_high,130.42000000000002,7893.140869140618,2319.3267822265625,5573.814086914055,6.8,30.22,93.4,0.00157290306824334,450,1300,1800,2400,120.59919953346252,32.604938419828244,2699.5,0.15696702908410157,63465902215.40496,404326326272
run_10_repetition_13,powersave,media,medium,powersave_media_medium,322.84,5119.3748168945385,1670.2593994140625,3449.115417480476,10.7,85.41,226.73,0.0069115213348288004,130,210,240,320,121.72910523414612,49.24631257062075,799.875,0.15723111322868197,63572678387.40984,404326326272
run_20_repetition_7,userspace,media,high,userspace_media_high,306.42,5183.908691406221,1687.695800781221,3496.212890625,11.82,82.29,212.31,0.00350408044840395,150,270,300,6700,122.28564071655272,55.109491442559175,799.625,0.15830481669838328,64006804966.81967,404326326272
